,ILNAsv,AcSuppSv,PSEdSuppSv,CareerSv,EmplyTrSv,BudgetSv,HousEdSv,HlthEdSv,FamSuppSv,MentorSv,SILsv,RmBrdFASv,EducFinaSv,OthrFinaSv,Num_services
6064,1,1,0,1,0,1,1,1,1,0,0,0,0,0,7
6065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6067,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
6068,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5
6069,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4
6070,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4
6071,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4
6072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6075,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
6076,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
6077,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
6078,1,1,0,1,0,1,1,1,1,0,0,0,0,0,7
6079,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
6080,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4
6081,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5
6082,0,1,1,1,1,1,1,0,0,1,0,0,1,1,9
6083,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4
6084,0,1,0,1,1,1,1,1,0,0,1,0,0,0,7
6085,0,1,1,1,1,1,1,1,1,0,1,0,0,0,9
6086,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3
6087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6088,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
6089,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
6090,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6091,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5
6092,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
6093,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4
6094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6095,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5
6096,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
6097,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4
6098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6099,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5
6100,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
6101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
6102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
6103,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
6104,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
6105,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
6106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
6107,0,1,0,1,1,0,0,0,1,0,0,0,1,0,5
6108,0,1,0,0,0,0,0,1,0,1,1,0,0,0,4
6109,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4
6110,1,1,0,0,0,0,1,1,1,0,0,0,0,0,5
6111,1,1,0,1,0,0,0,1,1,1,0,0,0,0,6
6112,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
6113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6114,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4
6115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
6116,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
6117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
6118,0,0,0,1,1,1,0,1,0,0,0,0,0,0,4
6119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6120,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5
6121,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
6122,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
6123,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
6124,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
6125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
6126,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
6127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6129,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
6130,0,1,1,1,0,0,1,0,0,0,0,0,0,1,5
6131,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
6132,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4
6133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6134,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
6135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
6136,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5
6137,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3
6138,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4
6139,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
6140,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4
6141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6142,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
6143,0,1,0,1,0,0,0,0,1,1,0,0,1,1,6
6144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6145,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
6146,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
6147,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
6148,0,1,0,1,0,1,1,0,1,0,0,0,0,0,5
6149,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4
6150,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4
6151,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4
6152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6153,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
6154,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
6155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6158,1,1,0,0,0,0,1,1,1,0,1,0,0,0,6
6159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4
6160,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
6161,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
6162,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
6163,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4
6164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6165,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
6166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6167,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
6168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6169,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
6170,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
6171,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4
6172,0,1,0,1,1,0,0,1,0,1,0,0,0,1,6
6173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6175,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
6176,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4
6177,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
6178,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
6179,0,1,1,0,1,0,0,1,0,0,1,0,0,0,5
6180,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
6181,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
6182,1,1,0,1,0,0,1,0,0,1,0,0,0,0,5
6183,0,0,0,1,1,0,1,0,0,1,0,0,0,1,5
6184,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
6185,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4
6186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6187,0,1,1,1,0,1,1,1,0,0,0,0,0,0,6
6188,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
6189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6190,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
6191,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3
6192,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
6193,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
6194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6195,0,1,0,1,0,1,1,1,0,1,1,0,0,0,7
6196,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5
6197,0,1,1,1,0,1,1,1,1,0,0,0,0,0,7
6198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6199,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4
6200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6201,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4
6202,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4
6203,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4
6204,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5
6205,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6
6206,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
6207,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4
6208,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4
6209,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
6210,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5
6211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6212,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
6213,0,1,0,1,1,1,1,0,1,0,0,0,0,0,6
6214,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
6215,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
6216,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
6217,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
6218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6220,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
6221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6222,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4
6223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6224,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5
6225,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
6226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
6227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6228,0,1,1,1,0,1,1,1,0,0,0,0,0,0,6
6229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6230,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
6231,1,0,0,1,1,1,1,0,1,0,0,0,0,0,6
6232,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5
6233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6234,1,1,0,1,1,0,0,0,0,0,0,0,1,0,5
6235,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
6236,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6
6237,1,1,0,1,1,1,1,1,1,0,0,0,0,0,8
6238,0,0,0,1,1,1,0,1,0,1,0,0,0,1,6
6239,0,1,0,1,1,0,1,1,0,1,0,0,1,0,7
6240,0,1,1,1,0,1,0,0,0,1,0,1,1,0,7
6241,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
6242,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6
6243,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
6244,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
6245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
6246,0,1,0,0,1,1,1,0,0,1,0,0,0,0,5
6247,0,1,0,1,1,1,1,0,0,1,0,0,0,0,6
6248,1,1,1,1,1,0,0,0,1,1,0,0,0,0,7
6249,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4
6250,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
6251,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
6252,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
6253,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4
6254,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
6255,1,1,0,1,0,0,0,1,0,1,0,0,0,0,5
6256,1,0,0,0,0,1,0,1,0,1,1,0,0,0,5
6257,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
6258,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5
6259,0,1,0,1,0,1,1,1,1,0,0,0,0,0,6
6260,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5
6261,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
6262,1,1,1,1,1,1,0,0,0,0,1,0,0,0,7
6263,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
6264,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
6265,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6266,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6267,0,1,1,1,1,1,1,1,0,1,0,0,0,1,9
6268,0,1,1,1,1,1,1,0,0,0,1,0,0,0,7
6269,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6270,1,1,0,0,1,1,1,0,1,0,0,0,0,0,6
6271,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10
6272,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6273,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6274,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
6275,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6276,0,1,1,0,1,1,1,1,1,1,0,0,0,0,8
6277,0,1,1,1,1,1,1,0,1,0,0,0,0,0,7
6278,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9
6279,0,1,1,1,1,1,1,0,1,0,0,0,0,0,7
6280,0,1,1,1,0,1,1,1,0,1,1,0,0,0,8
6281,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6282,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
6283,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10
6284,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6285,0,1,1,1,1,0,1,1,1,0,0,0,0,0,7
6286,0,1,1,1,1,1,1,1,1,1,0,0,0,1,10
6287,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6288,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6
6289,0,1,0,1,1,1,1,1,1,1,0,0,0,0,8
6290,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6291,0,1,1,1,1,1,1,1,1,0,0,0,0,1,9
6292,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7
6293,0,1,1,1,1,1,1,0,0,0,0,0,0,0,6
6294,0,1,1,1,1,1,1,1,0,0,0,0,0,0,7
6295,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6296,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5
6297,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
6298,0,1,1,1,1,1,1,1,1,0,0,0,1,1,10
6299,0,1,1,1,1,1,0,1,1,1,0,0,0,0,8
6300,1,1,1,1,1,0,1,0,1,1,0,0,0,0,8
6301,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6302,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6303,0,1,1,1,1,1,1,1,0,1,0,0,0,1,9
6304,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6305,0,1,1,1,1,1,1,0,0,0,0,0,0,0,6
6306,1,1,1,0,1,1,1,1,1,1,0,0,0,0,9
6307,0,1,1,1,1,1,1,0,1,0,0,0,0,0,7
6308,0,1,1,0,1,1,1,1,0,0,0,0,0,0,6
6309,0,1,1,0,1,0,1,1,1,1,1,0,0,1,9
6310,0,1,0,0,1,1,1,0,1,1,0,0,0,1,7
6311,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6312,0,1,0,0,1,1,1,1,1,0,0,0,0,0,6
6313,0,0,0,0,1,1,1,1,1,1,0,0,0,0,6
6314,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6315,0,1,1,1,1,1,1,1,1,1,0,0,0,1,10
6316,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6317,0,1,1,1,1,1,1,1,1,1,0,0,0,0,9
6318,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6319,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
6320,0,1,1,0,1,1,1,0,1,1,0,0,0,0,7
6321,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6322,0,1,1,1,1,1,0,1,1,1,0,0,0,0,8
6323,1,1,1,0,0,0,1,0,1,1,0,0,0,0,6
6324,0,1,1,1,1,1,0,1,0,1,0,0,0,0,7
6325,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6326,0,0,0,1,1,1,1,1,1,1,0,0,0,1,8
6327,1,1,1,1,1,1,1,1,1,0,0,0,0,1,10
6328,0,1,1,0,1,1,1,1,1,0,1,0,0,0,8
6329,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
6330,1,1,1,1,1,1,0,0,1,0,0,0,0,0,7
6331,0,1,1,1,1,1,1,1,1,0,0,0,0,1,9
6332,1,1,1,1,1,1,1,0,1,0,0,0,0,0,8
6333,0,1,1,1,0,1,1,1,1,0,0,0,0,0,7
6334,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7
6335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6339,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6340,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6
6341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6346,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6358,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
6359,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6
6360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6361,0,1,1,1,0,1,1,1,1,0,0,0,0,0,7
6362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6363,0,1,1,1,0,1,1,1,1,0,0,0,0,0,7
6364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6366,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
6367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6372,0,1,1,1,0,1,1,1,1,0,0,0,0,0,7
6373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
6376,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6
6377,1,0,0,0,0,1,1,1,1,0,0,0,0,0,5
6378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6380,1,0,0,0,0,1,1,1,1,0,0,0,0,0,5
6381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6384,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7
6385,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
6386,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
6387,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6
6388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6391,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
6392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6404,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6405,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6407,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7
6408,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
6409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6410,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4
6411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6422,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6438,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7
6439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6440,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
6441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6442,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7
6443,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
6444,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7
6445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6448,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
6449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6450,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
6451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6455,0,1,1,1,0,1,1,1,1,0,1,0,0,0,8
6456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6480,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
